experiment	biological	microbes	genotype	technical	plant_nr	genotype_microbes	genotype_microbes_graph	FW
A4	bio2	BF	apex3	tech5	2	apex3_BF_2	oapex3_BF	0.0366
A4	bio2	BF	apex3	tech5	3	apex3_BF_2	oapex3_BF	0.024
A4	bio2	BF	apex3	tech5	4	apex3_BF_2	oapex3_BF	0.004
A4	bio2	BF	apex3	tech6	1	apex3_BF_2	oapex3_BF	0.0155
A4	bio2	BF	apex3	tech6	2	apex3_BF_2	oapex3_BF	0.07
A4	bio2	BF	apex3	tech6	3	apex3_BF_2	oapex3_BF	0.0565
A4	bio2	BF	apex3	tech6	4	apex3_BF_2	oapex3_BF	0.0411
A4	bio2	BF	bbc	tech1	1	bbc_BF_2	cbbc_BF	0.0529
A4	bio2	BF	bbc	tech1	2	bbc_BF_2	cbbc_BF	0.0498
A4	bio2	BF	bbc	tech1	3	bbc_BF_2	cbbc_BF	0.0183
A4	bio2	BF	bbc	tech1	4	bbc_BF_2	cbbc_BF	0.0186
A4	bio2	BF	bbc	tech2	1	bbc_BF_2	cbbc_BF	0.0568
A4	bio2	BF	bbc	tech2	2	bbc_BF_2	cbbc_BF	0.045
A4	bio2	BF	bbc	tech2	3	bbc_BF_2	cbbc_BF	0.0167
A4	bio2	BF	bbc	tech2	4	bbc_BF_2	cbbc_BF	0.0125
A4	bio2	BF	bbc	tech3	1	bbc_BF_2	cbbc_BF	0.0116
A4	bio2	BF	bbc	tech3	2	bbc_BF_2	cbbc_BF	0.0276
A4	bio2	BF	bbc	tech3	3	bbc_BF_2	cbbc_BF	0.0149
A4	bio2	BF	bbc	tech3	4	bbc_BF_2	cbbc_BF	0.0142
A4	bio2	BF	bbc	tech4	1	bbc_BF_2	cbbc_BF	0.0362
A4	bio2	BF	bbc	tech4	2	bbc_BF_2	cbbc_BF	0.0454
A4	bio2	BF	bbc	tech4	3	bbc_BF_2	cbbc_BF	0.0176
A4	bio2	BF	bbc	tech4	4	bbc_BF_2	cbbc_BF	0.0192
A4	bio2	BF	bbc	tech5	1	bbc_BF_2	cbbc_BF	0.0291
A4	bio2	BF	bbc	tech5	2	bbc_BF_2	cbbc_BF	0.0217
A4	bio2	BF	bbc	tech5	3	bbc_BF_2	cbbc_BF	0.0107
A4	bio2	BF	bbc	tech5	4	bbc_BF_2	cbbc_BF	0.009
A4	bio2	BF	bbc	tech6	1	bbc_BF_2	cbbc_BF	0.0517
A4	bio2	BF	bbc	tech6	2	bbc_BF_2	cbbc_BF	0.0333
A4	bio2	BF	bbc	tech6	3	bbc_BF_2	cbbc_BF	0.0173
A4	bio2	BF	bbc	tech6	4	bbc_BF_2	cbbc_BF	0.0178
A4	bio2	BF	35SBRI	tech1	1	35SBRI_BF_2	l35SBRI_BF	0.0381
A4	bio2	BF	35SBRI	tech1	2	35SBRI_BF_2	l35SBRI_BF	0.0171
A4	bio2	BF	35SBRI	tech1	3	35SBRI_BF_2	l35SBRI_BF	0.0145
A4	bio2	BF	35SBRI	tech1	4	35SBRI_BF_2	l35SBRI_BF	0.014
A4	bio2	BF	35SBRI	tech2	1	35SBRI_BF_2	l35SBRI_BF	0.1374
A4	bio2	BF	35SBRI	tech2	2	35SBRI_BF_2	l35SBRI_BF	0.0608
A4	bio2	BF	35SBRI	tech2	3	35SBRI_BF_2	l35SBRI_BF	0.0693
A4	bio2	BF	35SBRI	tech2	4	35SBRI_BF_2	l35SBRI_BF	0.0242
A4	bio2	BF	35SBRI	tech3	1	35SBRI_BF_2	l35SBRI_BF	0.0149
A4	bio2	BF	35SBRI	tech3	2	35SBRI_BF_2	l35SBRI_BF	0.033
A4	bio2	BF	35SBRI	tech3	3	35SBRI_BF_2	l35SBRI_BF	0.0206
A4	bio2	BF	35SBRI	tech3	4	35SBRI_BF_2	l35SBRI_BF	0.0093
A4	bio2	BF	35SBRI	tech4	1	35SBRI_BF_2	l35SBRI_BF	0.061
A4	bio2	BF	35SBRI	tech4	2	35SBRI_BF_2	l35SBRI_BF	0.0629
A4	bio2	BF	35SBRI	tech4	3	35SBRI_BF_2	l35SBRI_BF	0.094
A4	bio2	BF	35SBRI	tech4	4	35SBRI_BF_2	l35SBRI_BF	0.025
A4	bio2	BF	35SBRI	tech5	1	35SBRI_BF_2	l35SBRI_BF	0.0402
A4	bio2	BF	35SBRI	tech5	2	35SBRI_BF_2	l35SBRI_BF	0.0317
A4	bio2	BF	35SBRI	tech5	3	35SBRI_BF_2	l35SBRI_BF	0.0402
A4	bio2	BF	35SBRI	tech5	4	35SBRI_BF_2	l35SBRI_BF	0.0153
A4	bio2	BF	35SBRI	tech6	1	35SBRI_BF_2	l35SBRI_BF	0.0094
A4	bio2	BF	35SBRI	tech6	2	35SBRI_BF_2	l35SBRI_BF	0.0381
A4	bio2	BF	35SBRI	tech6	3	35SBRI_BF_2	l35SBRI_BF	0.0268
A4	bio2	BF	35SBRI	tech6	4	35SBRI_BF_2	l35SBRI_BF	0.0343
A4	bio2	no	1aWT	tech1	1	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech1	2	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech1	3	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech1	4	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech2	1	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech2	2	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech2	3	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech2	4	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech3	1	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech3	2	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech3	3	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech3	4	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech4	1	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech4	2	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech4	3	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech4	4	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech5	1	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech5	2	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech5	3	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech5	4	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech6	1	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech6	2	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech6	3	1aWT_no_2	a1aWT_no	
A4	bio2	no	1aWT	tech6	4	1aWT_no_2	a1aWT_no	
A4	bio2	no	bri301	tech1	1	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech1	2	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech1	3	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech1	4	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech2	1	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech2	2	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech2	3	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech2	4	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech3	1	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech3	2	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech3	3	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech3	4	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech4	1	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech4	2	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech4	3	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech4	4	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech5	1	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech5	2	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech5	3	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech5	4	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech6	1	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech6	2	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech6	3	bri301_no_2	bri301_no	
A4	bio2	no	bri301	tech6	4	bri301_no_2	bri301_no	
A4	bio2	no	lyk5	tech1	1	lyk5_no_2	lyk5_no	0.0495
A4	bio2	no	lyk5	tech1	2	lyk5_no_2	lyk5_no	0.0197
A4	bio2	no	lyk5	tech1	3	lyk5_no_2	lyk5_no	
A4	bio2	no	lyk5	tech1	4	lyk5_no_2	lyk5_no	
A4	bio2	no	lyk5	tech2	1	lyk5_no_2	lyk5_no	0.0226
A4	bio2	no	lyk5	tech2	2	lyk5_no_2	lyk5_no	0.0419
A4	bio2	no	lyk5	tech2	3	lyk5_no_2	lyk5_no	
A4	bio2	no	lyk5	tech2	4	lyk5_no_2	lyk5_no	
A4	bio2	no	lyk5	tech3	1	lyk5_no_2	lyk5_no	0.0609
A4	bio2	no	lyk5	tech3	2	lyk5_no_2	lyk5_no	0.0192
A4	bio2	no	lyk5	tech3	3	lyk5_no_2	lyk5_no	
A4	bio2	no	lyk5	tech3	4	lyk5_no_2	lyk5_no	
A4	bio2	no	lyk5	tech4	1	lyk5_no_2	lyk5_no	0.0113
A4	bio2	no	lyk5	tech4	2	lyk5_no_2	lyk5_no	0.0399
A4	bio2	no	lyk5	tech4	3	lyk5_no_2	lyk5_no	0.0423
A4	bio2	no	lyk5	tech4	4	lyk5_no_2	lyk5_no	0.0139
A4	bio2	no	lyk5	tech5	1	lyk5_no_2	lyk5_no	0.0285
A4	bio2	no	lyk5	tech5	2	lyk5_no_2	lyk5_no	0.0474
A4	bio2	no	lyk5	tech5	3	lyk5_no_2	lyk5_no	
A4	bio2	no	lyk5	tech5	4	lyk5_no_2	lyk5_no	
A4	bio2	no	lyk5	tech6	1	lyk5_no_2	lyk5_no	0.0338
A4	bio2	no	lyk5	tech6	2	lyk5_no_2	lyk5_no	0.0054
A4	bio2	no	lyk5	tech6	3	lyk5_no_2	lyk5_no	
A4	bio2	no	lyk5	tech6	4	lyk5_no_2	lyk5_no	
A4	bio2	no	cyp79	tech1	1	cyp79_no_2	fcyp79b2b3_no	0.0207
A4	bio2	no	cyp79	tech1	2	cyp79_no_2	fcyp79b2b3_no	0.0153
A4	bio2	no	cyp79	tech1	3	cyp79_no_2	fcyp79b2b3_no	0.0168
A4	bio2	no	cyp79	tech1	4	cyp79_no_2	fcyp79b2b3_no	0.016
A4	bio2	no	cyp79	tech2	1	cyp79_no_2	fcyp79b2b3_no	0.0315
A4	bio2	no	cyp79	tech2	2	cyp79_no_2	fcyp79b2b3_no	0.0199
A4	bio2	no	cyp79	tech2	3	cyp79_no_2	fcyp79b2b3_no	0.0468
A4	bio2	no	cyp79	tech2	4	cyp79_no_2	fcyp79b2b3_no	0.0296
A4	bio2	no	cyp79	tech3	1	cyp79_no_2	fcyp79b2b3_no	0.0258
A4	bio2	no	cyp79	tech3	2	cyp79_no_2	fcyp79b2b3_no	0.0191
A4	bio2	no	cyp79	tech3	3	cyp79_no_2	fcyp79b2b3_no	0.0187
A4	bio2	no	cyp79	tech3	4	cyp79_no_2	fcyp79b2b3_no	0.0147
A4	bio2	no	cyp79	tech4	1	cyp79_no_2	fcyp79b2b3_no	0.0137
A4	bio2	no	cyp79	tech4	2	cyp79_no_2	fcyp79b2b3_no	0.0203
A4	bio2	no	cyp79	tech4	3	cyp79_no_2	fcyp79b2b3_no	0.0158
A4	bio2	no	cyp79	tech4	4	cyp79_no_2	fcyp79b2b3_no	0.0221
A4	bio2	no	cyp79	tech5	1	cyp79_no_2	fcyp79b2b3_no	0.0538
A4	bio2	no	cyp79	tech5	2	cyp79_no_2	fcyp79b2b3_no	0.0304
A4	bio2	no	cyp79	tech5	3	cyp79_no_2	fcyp79b2b3_no	0.0158
A4	bio2	no	cyp79	tech5	4	cyp79_no_2	fcyp79b2b3_no	0.0355
A4	bio2	no	cyp79	tech6	1	cyp79_no_2	fcyp79b2b3_no	
A4	bio2	no	cyp79	tech6	2	cyp79_no_2	fcyp79b2b3_no	
A4	bio2	no	cyp79	tech6	3	cyp79_no_2	fcyp79b2b3_no	
A4	bio2	no	cyp79	tech6	4	cyp79_no_2	fcyp79b2b3_no	
A4	bio2	no	wrky33	tech1	1	wrky33_no_2	wrky33_no	0.0323
A4	bio2	no	wrky33	tech1	2	wrky33_no_2	wrky33_no	0.0399
A4	bio2	no	wrky33	tech1	3	wrky33_no_2	wrky33_no	0.0152
A4	bio2	no	wrky33	tech1	4	wrky33_no_2	wrky33_no	0.0366
A4	bio2	no	wrky33	tech2	1	wrky33_no_2	wrky33_no	0.0277
A4	bio2	no	wrky33	tech2	2	wrky33_no_2	wrky33_no	0.0328
A4	bio2	no	wrky33	tech2	3	wrky33_no_2	wrky33_no	0.0131
A4	bio2	no	wrky33	tech2	4	wrky33_no_2	wrky33_no	0.0106
A4	bio2	no	wrky33	tech3	1	wrky33_no_2	wrky33_no	0.038
A4	bio2	no	wrky33	tech3	2	wrky33_no_2	wrky33_no	0.0211
A4	bio2	no	wrky33	tech3	3	wrky33_no_2	wrky33_no	0.0394
A4	bio2	no	wrky33	tech3	4	wrky33_no_2	wrky33_no	0.04
A4	bio2	no	wrky33	tech4	1	wrky33_no_2	wrky33_no	0.0397
A4	bio2	no	wrky33	tech4	2	wrky33_no_2	wrky33_no	0.0352
A4	bio2	no	wrky33	tech4	3	wrky33_no_2	wrky33_no	0.0509
A4	bio2	no	wrky33	tech4	4	wrky33_no_2	wrky33_no	0.0197
A4	bio2	no	wrky33	tech5	1	wrky33_no_2	wrky33_no	0.0202
A4	bio2	no	wrky33	tech5	2	wrky33_no_2	wrky33_no	0.0268
A4	bio2	no	wrky33	tech5	3	wrky33_no_2	wrky33_no	0.0105
A4	bio2	no	wrky33	tech5	4	wrky33_no_2	wrky33_no	0.0065
A4	bio2	no	wrky33	tech6	1	wrky33_no_2	wrky33_no	0.0116
A4	bio2	no	wrky33	tech6	2	wrky33_no_2	wrky33_no	0.0453
A4	bio2	no	wrky33	tech6	3	wrky33_no_2	wrky33_no	0.0295
A4	bio2	no	wrky33	tech6	4	wrky33_no_2	wrky33_no	0.0212
A4	bio2	no	apex1	tech1	1	apex1_no_2	mapex1_no	0.045
A4	bio2	no	apex1	tech1	2	apex1_no_2	mapex1_no	0.033
A4	bio2	no	apex1	tech1	3	apex1_no_2	mapex1_no	0.0358
A4	bio2	no	apex1	tech1	4	apex1_no_2	mapex1_no	0.0468
A4	bio2	no	apex1	tech2	1	apex1_no_2	mapex1_no	0.0471
A4	bio2	no	apex1	tech2	2	apex1_no_2	mapex1_no	0.0247
A4	bio2	no	apex1	tech2	3	apex1_no_2	mapex1_no	0.0077
A4	bio2	no	apex1	tech2	4	apex1_no_2	mapex1_no	0.0059
A4	bio2	no	apex1	tech3	1	apex1_no_2	mapex1_no	0.0233
A4	bio2	no	apex1	tech3	2	apex1_no_2	mapex1_no	0.0296
A4	bio2	no	apex1	tech3	3	apex1_no_2	mapex1_no	
A4	bio2	no	apex1	tech3	4	apex1_no_2	mapex1_no	
A4	bio2	no	apex1	tech4	1	apex1_no_2	mapex1_no	0.06
A4	bio2	no	apex1	tech4	2	apex1_no_2	mapex1_no	0.0122
A4	bio2	no	apex1	tech4	3	apex1_no_2	mapex1_no	
A4	bio2	no	apex1	tech4	4	apex1_no_2	mapex1_no	
A4	bio2	no	apex1	tech5	1	apex1_no_2	mapex1_no	0.024
A4	bio2	no	apex1	tech5	2	apex1_no_2	mapex1_no	0.0294
A4	bio2	no	apex1	tech5	3	apex1_no_2	mapex1_no	
A4	bio2	no	apex1	tech5	4	apex1_no_2	mapex1_no	
A4	bio2	no	apex1	tech6	1	apex1_no_2	mapex1_no	0.0199
A4	bio2	no	apex1	tech6	2	apex1_no_2	mapex1_no	
A4	bio2	no	apex1	tech6	3	apex1_no_2	mapex1_no	
A4	bio2	no	apex1	tech6	4	apex1_no_2	mapex1_no	
A4	bio2	no	apex2	tech1	1	apex2_no_2	napex2_no	0.0263
A4	bio2	no	apex2	tech1	2	apex2_no_2	napex2_no	0.0213
A4	bio2	no	apex2	tech1	3	apex2_no_2	napex2_no	0.0134
A4	bio2	no	apex2	tech1	4	apex2_no_2	napex2_no	0.0134
A4	bio2	no	apex2	tech2	1	apex2_no_2	napex2_no	0.0445
A4	bio2	no	apex2	tech2	2	apex2_no_2	napex2_no	0.0224
A4	bio2	no	apex2	tech2	3	apex2_no_2	napex2_no	0.0265
A4	bio2	no	apex2	tech2	4	apex2_no_2	napex2_no	0.0163
A4	bio2	no	apex2	tech3	1	apex2_no_2	napex2_no	0.0131
A4	bio2	no	apex2	tech3	2	apex2_no_2	napex2_no	0.0152
A4	bio2	no	apex2	tech3	3	apex2_no_2	napex2_no	0.015
A4	bio2	no	apex2	tech3	4	apex2_no_2	napex2_no	0.0135
A4	bio2	no	apex2	tech4	1	apex2_no_2	napex2_no	0.0157
A4	bio2	no	apex2	tech4	2	apex2_no_2	napex2_no	0.0134
A4	bio2	no	apex2	tech4	3	apex2_no_2	napex2_no	0.0168
A4	bio2	no	apex2	tech4	4	apex2_no_2	napex2_no	0.0157
A4	bio2	no	apex2	tech5	1	apex2_no_2	napex2_no	0.0239
A4	bio2	no	apex2	tech5	2	apex2_no_2	napex2_no	0.0122
A4	bio2	no	apex2	tech5	3	apex2_no_2	napex2_no	0.0154
A4	bio2	no	apex2	tech5	4	apex2_no_2	napex2_no	0.0195
A4	bio2	no	apex2	tech6	1	apex2_no_2	napex2_no	0.0192
A4	bio2	no	apex2	tech6	2	apex2_no_2	napex2_no	0.0174
A4	bio2	no	apex2	tech6	3	apex2_no_2	napex2_no	0.0305
A4	bio2	no	apex2	tech6	4	apex2_no_2	napex2_no	0.0201
A4	bio2	no	apex3	tech1	1	apex3_no_2	oapex3_no	0.0366
A4	bio2	no	apex3	tech1	2	apex3_no_2	oapex3_no	0.0259
A4	bio2	no	apex3	tech1	3	apex3_no_2	oapex3_no	0.0225
A4	bio2	no	apex3	tech1	4	apex3_no_2	oapex3_no	
A4	bio2	no	apex3	tech2	1	apex3_no_2	oapex3_no	0.0226
A4	bio2	no	apex3	tech2	2	apex3_no_2	oapex3_no	0.0458
A4	bio2	no	apex3	tech2	3	apex3_no_2	oapex3_no	0.0193
A4	bio2	no	apex3	tech2	4	apex3_no_2	oapex3_no	0.0148
A4	bio2	no	apex3	tech3	1	apex3_no_2	oapex3_no	0.018
A4	bio2	no	apex3	tech3	2	apex3_no_2	oapex3_no	0.0227
A4	bio2	no	apex3	tech3	3	apex3_no_2	oapex3_no	0.0219
A4	bio2	no	apex3	tech3	4	apex3_no_2	oapex3_no	0.0125
A4	bio2	no	apex3	tech4	1	apex3_no_2	oapex3_no	0.0236
A4	bio2	no	apex3	tech4	2	apex3_no_2	oapex3_no	0.0321
A4	bio2	no	apex3	tech4	3	apex3_no_2	oapex3_no	0.023
A4	bio2	no	apex3	tech4	4	apex3_no_2	oapex3_no	
A4	bio2	no	apex3	tech5	1	apex3_no_2	oapex3_no	0.0217
A4	bio2	no	apex3	tech5	2	apex3_no_2	oapex3_no	0.0194
A4	bio2	no	apex3	tech5	3	apex3_no_2	oapex3_no	0.0163
A4	bio2	no	apex3	tech5	4	apex3_no_2	oapex3_no	0.0227
A4	bio2	no	apex3	tech6	1	apex3_no_2	oapex3_no	0.0238
A4	bio2	no	apex3	tech6	2	apex3_no_2	oapex3_no	0.0136
A4	bio2	no	apex3	tech6	3	apex3_no_2	oapex3_no	0.0159
A4	bio2	no	apex3	tech6	4	apex3_no_2	oapex3_no	0.0174
A4	bio2	no	bbc	tech1	1	bbc_no_2	bbc_no	0.0287
A4	bio2	no	bbc	tech1	2	bbc_no_2	bbc_no	0.0302
A4	bio2	no	bbc	tech1	3	bbc_no_2	bbc_no	0.014
A4	bio2	no	bbc	tech1	4	bbc_no_2	bbc_no	0.0185
A4	bio2	no	bbc	tech2	1	bbc_no_2	bbc_no	0.0218
A4	bio2	no	bbc	tech2	2	bbc_no_2	bbc_no	0.0237
A4	bio2	no	bbc	tech2	3	bbc_no_2	bbc_no	0.0332
A4	bio2	no	bbc	tech2	4	bbc_no_2	bbc_no	0.0198
A4	bio2	no	bbc	tech3	1	bbc_no_2	bbc_no	0.0205
A4	bio2	no	bbc	tech3	2	bbc_no_2	bbc_no	0.0167
A4	bio2	no	bbc	tech3	3	bbc_no_2	bbc_no	0.0392
A4	bio2	no	bbc	tech3	4	bbc_no_2	bbc_no	0.0371
A4	bio2	no	bbc	tech4	1	bbc_no_2	bbc_no	0.0103
A4	bio2	no	bbc	tech4	2	bbc_no_2	bbc_no	0.0132
A4	bio2	no	bbc	tech4	3	bbc_no_2	bbc_no	0.0163
A4	bio2	no	bbc	tech4	4	bbc_no_2	bbc_no	0.0197
A4	bio2	no	bbc	tech5	1	bbc_no_2	bbc_no	0.0085
A4	bio2	no	bbc	tech5	2	bbc_no_2	bbc_no	0.03
A4	bio2	no	bbc	tech5	3	bbc_no_2	bbc_no	
A4	bio2	no	bbc	tech5	4	bbc_no_2	bbc_no	
A4	bio2	no	bbc	tech6	1	bbc_no_2	bbc_no	0.0213
A4	bio2	no	bbc	tech6	2	bbc_no_2	bbc_no	0.0144
A4	bio2	no	bbc	tech6	3	bbc_no_2	bbc_no	
A4	bio2	no	bbc	tech6	4	bbc_no_2	bbc_no	
A4	bio2	no	35SBRI	tech1	1	35SBRI_no_2	l35SBRI_no	0.0279
A4	bio2	no	35SBRI	tech1	2	35SBRI_no_2	l35SBRI_no	0.0121
A4	bio2	no	35SBRI	tech1	3	35SBRI_no_2	l35SBRI_no	0.0075
A4	bio2	no	35SBRI	tech1	4	35SBRI_no_2	l35SBRI_no	0.0177
A4	bio2	no	35SBRI	tech2	1	35SBRI_no_2	l35SBRI_no	0.0614
A4	bio2	no	35SBRI	tech2	2	35SBRI_no_2	l35SBRI_no	0.0277
A4	bio2	no	35SBRI	tech2	3	35SBRI_no_2	l35SBRI_no	0.0119
A4	bio2	no	35SBRI	tech2	4	35SBRI_no_2	l35SBRI_no	0.0179
A4	bio2	no	35SBRI	tech3	1	35SBRI_no_2	l35SBRI_no	0.0134
A4	bio2	no	35SBRI	tech3	2	35SBRI_no_2	l35SBRI_no	0.0142
A4	bio2	no	35SBRI	tech3	3	35SBRI_no_2	l35SBRI_no	0.0152
A4	bio2	no	35SBRI	tech3	4	35SBRI_no_2	l35SBRI_no	0.0128
A4	bio2	no	35SBRI	tech4	1	35SBRI_no_2	l35SBRI_no	0.0144
A4	bio2	no	35SBRI	tech4	2	35SBRI_no_2	l35SBRI_no	0.0496
A4	bio2	no	35SBRI	tech4	3	35SBRI_no_2	l35SBRI_no	0.0212
A4	bio2	no	35SBRI	tech4	4	35SBRI_no_2	l35SBRI_no	0.0353
A4	bio2	no	35SBRI	tech5	1	35SBRI_no_2	l35SBRI_no	0.0131
A4	bio2	no	35SBRI	tech5	2	35SBRI_no_2	l35SBRI_no	0.0307
A4	bio2	no	35SBRI	tech5	3	35SBRI_no_2	l35SBRI_no	0.0412
A4	bio2	no	35SBRI	tech5	4	35SBRI_no_2	l35SBRI_no	0.0151
A4	bio2	no	35SBRI	tech6	1	35SBRI_no_2	l35SBRI_no	0.0157
A4	bio2	no	35SBRI	tech6	2	35SBRI_no_2	l35SBRI_no	0.0183
A4	bio2	no	35SBRI	tech6	3	35SBRI_no_2	l35SBRI_no	0.0186
A4	bio2	no	35SBRI	tech6	4	35SBRI_no_2	l35SBRI_no	
A4	bio3	BF	1aWT	tech1	1	1aWT_BF_2	a1aWT_BF	0.0192
A4	bio3	BF	1aWT	tech1	2	1aWT_BF_2	a1aWT_BF	0.041
A4	bio3	BF	1aWT	tech1	3	1aWT_BF_2	a1aWT_BF	0.0182
A4	bio3	BF	1aWT	tech1	4	1aWT_BF_2	a1aWT_BF	0.0122
A4	bio3	BF	1aWT	tech2	1	1aWT_BF_2	a1aWT_BF	0.0243
A4	bio3	BF	1aWT	tech2	2	1aWT_BF_2	a1aWT_BF	0.0407
A4	bio3	BF	1aWT	tech2	3	1aWT_BF_2	a1aWT_BF	0.0217
A4	bio3	BF	1aWT	tech2	4	1aWT_BF_2	a1aWT_BF	0.0329
A4	bio3	BF	1aWT	tech3	1	1aWT_BF_2	a1aWT_BF	0.0235
A4	bio3	BF	1aWT	tech3	2	1aWT_BF_2	a1aWT_BF	0.0166
A4	bio3	BF	1aWT	tech3	3	1aWT_BF_2	a1aWT_BF	0.0312
A4	bio3	BF	1aWT	tech3	4	1aWT_BF_2	a1aWT_BF	0.0795
A4	bio3	BF	1aWT	tech4	1	1aWT_BF_2	a1aWT_BF	0.0345
A4	bio3	BF	1aWT	tech4	2	1aWT_BF_2	a1aWT_BF	0.0201
A4	bio3	BF	1aWT	tech4	3	1aWT_BF_2	a1aWT_BF	0.0112
A4	bio3	BF	1aWT	tech4	4	1aWT_BF_2	a1aWT_BF	0.038
A4	bio3	BF	1aWT	tech5	1	1aWT_BF_2	a1aWT_BF	0.0591
A4	bio3	BF	1aWT	tech5	2	1aWT_BF_2	a1aWT_BF	0.0315
A4	bio3	BF	1aWT	tech5	3	1aWT_BF_2	a1aWT_BF	0.0239
A4	bio3	BF	1aWT	tech5	4	1aWT_BF_2	a1aWT_BF	0.0268
A4	bio3	BF	1aWT	tech6	1	1aWT_BF_2	a1aWT_BF	0.0171
A4	bio3	BF	1aWT	tech6	2	1aWT_BF_2	a1aWT_BF	0.0092
A4	bio3	BF	1aWT	tech6	3	1aWT_BF_2	a1aWT_BF	0.033
A4	bio3	BF	1aWT	tech6	4	1aWT_BF_2	a1aWT_BF	0.0252
A4	bio3	BF	lyk5	tech1	1	lyk5_BF_2	elyk5_BF	0.0348
A4	bio3	BF	lyk5	tech1	2	lyk5_BF_2	elyk5_BF	
A4	bio3	BF	lyk5	tech1	3	lyk5_BF_2	elyk5_BF	
A4	bio3	BF	lyk5	tech1	4	lyk5_BF_2	elyk5_BF	
A4	bio3	BF	lyk5	tech2	1	lyk5_BF_2	elyk5_BF	0.0348
A4	bio3	BF	lyk5	tech2	2	lyk5_BF_2	elyk5_BF	0.0196
A4	bio3	BF	lyk5	tech2	3	lyk5_BF_2	elyk5_BF	0.0422
A4	bio3	BF	lyk5	tech2	4	lyk5_BF_2	elyk5_BF	0.0093
A4	bio3	BF	lyk5	tech3	1	lyk5_BF_2	elyk5_BF	0.0552
A4	bio3	BF	lyk5	tech3	2	lyk5_BF_2	elyk5_BF	0.0576
A4	bio3	BF	lyk5	tech3	3	lyk5_BF_2	elyk5_BF	0.0522
A4	bio3	BF	lyk5	tech3	4	lyk5_BF_2	elyk5_BF	0.019
A4	bio3	BF	lyk5	tech4	1	lyk5_BF_2	elyk5_BF	0.0443
A4	bio3	BF	lyk5	tech4	2	lyk5_BF_2	elyk5_BF	
A4	bio3	BF	lyk5	tech4	3	lyk5_BF_2	elyk5_BF	
A4	bio3	BF	lyk5	tech4	4	lyk5_BF_2	elyk5_BF	
A4	bio3	BF	lyk5	tech5	1	lyk5_BF_2	elyk5_BF	0.0573
A4	bio3	BF	lyk5	tech5	2	lyk5_BF_2	elyk5_BF	0.0214
A4	bio3	BF	lyk5	tech5	3	lyk5_BF_2	elyk5_BF	0.0214
A4	bio3	BF	lyk5	tech5	4	lyk5_BF_2	elyk5_BF	
A4	bio3	BF	lyk5	tech6	1	lyk5_BF_2	elyk5_BF	0.0491
A4	bio3	BF	lyk5	tech6	2	lyk5_BF_2	elyk5_BF	0.0548
A4	bio3	BF	lyk5	tech6	3	lyk5_BF_2	elyk5_BF	
